  Daily Lake Average Surface Water Temperature
                     From
 Great Lakes Surface Environmental Analysis maps
  
--------------------------------------------------------
               Surf. Water Temp. (degrees C)
   
Year Day    Sup.   Mich.   Huron    Erie    Ont.  St.Clr
1999 052    1.00    2.10    1.07    0.20    2.22    0.20
1999 053    0.70    1.75    1.05    0.20    1.97    0.20
1999 054    0.72    1.77    0.86    0.20    1.80    0.20
1999 055    0.75    1.96    0.75    0.20    1.77    0.20
1999 056    0.77    1.95    0.75    0.20    1.84    0.20
1999 057    0.81    1.97    0.85    0.36    2.16    0.20
1999 058    0.80    1.95    0.88    0.20    2.11    0.20
1999 059    0.81    1.96    0.93    0.20    1.98    0.20
1999 060    0.79    1.94    0.96    0.20    2.03    0.20
1999 061    0.81    1.96    1.06    0.22    2.11    0.20
1999 062    0.76    1.95    0.91    0.21    2.05    0.20
1999 063    0.75    1.96    0.86    0.21    1.93    0.20
1999 064    0.74    1.98    0.82    0.26    1.78    0.20
1999 065    0.77    1.99    0.73    0.20    1.60    0.20
1999 066    0.83    2.00    0.81    0.20    1.64    0.20
1999 067    0.78    1.84    0.79    0.20    1.90    0.20
1999 068    0.70    1.70    0.77    0.20    1.43    0.20
1999 069    0.63    1.57    0.72    0.20    1.46    0.20
1999 070    0.53    1.54    0.64    0.20    1.49    0.20
1999 071    0.50    1.53    0.66    0.24    1.46    0.20
1999 072    0.56    1.58    0.65    0.22    1.41    0.20
1999 073    0.69    1.62    0.57    0.22    1.33    0.20
1999 074    0.79    1.79    0.64    0.22    1.29    0.20
1999 075    0.86    1.90    0.68    0.23    1.33    0.20
1999 076    0.85    1.71    0.70    0.24    1.46    0.20
1999 077    0.84    1.86    0.79    0.25    1.51    0.20
1999 078    0.83    1.84    0.88    0.30    1.61    0.20
1999 079    0.81    1.93    0.86    0.30    1.65    0.20
1999 080    0.78    1.80    0.81    0.30    1.65    0.20
1999 081    0.78    1.74    0.78    0.29    1.62    0.20
1999 082    0.93    1.88    0.87    0.60    1.59    1.75
1999 083    1.10    2.08    0.91    0.79    1.74    2.08
1999 084    1.28    2.17    1.03    1.08    1.72    2.50
1999 085    1.28    2.25    1.21    1.35    1.84    2.84
1999 086    1.05    2.11    1.07    1.42    2.00    2.99
1999 087    0.84    2.15    0.91    1.45    2.31    3.54
1999 088    0.86    2.07    0.97    1.60    2.48    4.24
1999 089    0.92    2.14    0.90    1.67    2.42    4.79
1999 090    0.88    2.21    0.86    1.86    2.25    5.17
1999 091    0.89    2.32    0.95    2.04    2.40    5.57
1999 092    0.93    2.44    1.07    2.39    2.58    5.96
1999 093    1.01    2.54    1.19    2.79    2.70    6.32
1999 094    1.06    2.64    1.31    3.04    2.77    6.72
1999 095    1.09    2.70    1.43    3.17    2.80    7.14
1999 096    1.11    2.96    1.93    3.27    2.83    7.53
1999 097    1.13    3.02    1.94    3.53    2.76    7.86
1999 098    1.12    3.04    1.95    3.85    2.69    8.51
1999 099    1.21    3.07    1.94    4.03    2.85    8.62
1999 100    1.36    3.18    1.93    4.08    2.88    8.42
1999 101    1.59    3.24    2.10    4.38    3.19    8.04
1999 102    1.78    3.29    2.35    4.48    3.28    7.73
1999 103    1.68    3.38    2.60    4.66    3.54    7.61
1999 104    1.35    3.45    2.66    5.11    3.67    7.99
1999 105    1.28    3.42    2.88    5.49    3.69    8.46
1999 106    1.43    3.50    2.85    5.53    3.67    8.37
1999 107    1.58    3.71    2.80    5.55    3.65    8.24
1999 108    1.75    3.74    2.80    5.60    3.65    8.19
1999 109    1.95    3.80    2.97    5.74    3.68    8.26
1999 110    2.19    3.94    3.28    5.92    3.71    8.44
1999 111    2.32    3.99    3.22    6.03    4.14    8.44
1999 112    2.16    4.00    3.27    6.09    4.09    8.42
1999 113    2.13    4.04    3.48    6.17    4.08    8.39
1999 114    2.61    4.36    3.54    6.24    4.07    8.16
1999 115    3.14    4.51    3.52    6.57    4.21    8.61
1999 116    2.79    4.87    4.41    6.58    4.66    8.67
1999 117    2.44    4.95    3.99    7.15    5.17    9.30
1999 118    3.12    5.09    4.15    7.34    4.78   10.03
1999 119    2.95    5.27    4.66    7.42    5.40   10.11
1999 120    3.29    5.64    4.88    7.84    5.93   10.43
1999 121    2.83    5.99    5.62    8.62    6.30   11.12
1999 122    2.39    6.28    5.19    9.25    6.85   12.04
1999 123    3.00    6.31    5.62    9.83    7.51   13.04
1999 124    3.27    6.48    5.85   10.36    7.93   13.42
1999 125    3.04    6.52    6.05   10.88    8.16   13.26
1999 126    3.03    6.43    5.86   11.19    7.85   13.26
1999 127    3.07    6.36    5.85   11.54    7.86   13.53
1999 128    3.08    6.33    5.89   11.70    7.70   13.76
1999 129    3.09    6.38    5.95   11.28    7.47   13.72
1999 130    3.11    6.60    6.24   11.43    7.37   14.05
1999 131    3.19    6.50    5.99   10.92    7.59   13.56
1999 132    3.31    6.45    6.02   10.71    7.83   13.55
1999 133    3.39    6.34    5.94   10.71    7.96   13.59
1999 134    3.51    6.53    6.16   10.75    7.78   13.70
1999 135    3.55    6.85    6.63   10.95    8.53   13.97
1999 136    3.46    7.20    7.01   11.34    9.27   14.20
1999 137    3.38    7.57    7.20   11.59    9.53   14.46
1999 138    3.31    7.94    7.26   11.75    9.30   14.68
1999 139    3.31    8.37    7.32   11.93    9.28   15.03
1999 140    3.59    8.25    7.55   12.22    9.58   15.23
1999 141    3.64    8.19    7.76   12.32    9.65   15.23
1999 142    3.85    8.09    7.79   12.33    9.75   15.04
1999 143    3.65    8.07    7.81   12.31    9.73   14.66
1999 144    3.78    7.97    7.77   12.25    9.75   14.32
1999 145    3.95    7.86    7.72   12.20    9.80   13.84
1999 146    4.25    8.02    7.68   12.16    9.81   13.60
1999 147    4.71    8.65    7.91   12.51    9.99   13.87
1999 148    4.52   10.23    8.46   13.11   10.57   15.42
1999 149    4.65   10.80    9.45   15.47   11.39   16.82
1999 150    4.50   10.99   10.49   17.57   13.31   18.51
1999 151    4.71   11.03   10.76   18.06   13.86   18.79
1999 152    5.04   11.18   10.64   17.64   13.75   18.77
1999 153    5.36   11.16   10.49   17.26   13.61   18.78
1999 154    5.30   11.14   10.42   16.94   13.48   18.88
1999 155    5.45   11.56   10.97   16.84   13.42   19.21
1999 156    5.57   12.46   11.54   17.28   14.08   19.92
1999 157    5.73   13.01   12.35   18.04   14.68   20.75
1999 158    5.91   12.76   12.81   19.27   15.28   21.45
1999 159    5.91   13.99   12.83   19.23   15.79   21.93
1999 160    6.04   15.45   13.68   19.08   16.03   21.73
1999 161    6.20   15.80   14.33   20.92   15.87   22.72
1999 162    6.32   15.62   15.06   20.93   16.09   22.84
1999 163    6.33   15.25   14.89   21.04   16.72   22.09
1999 164    6.17   14.82   14.38   20.52   17.38   21.68
1999 165    5.97   14.34   13.74   19.91   16.67   21.17
1999 166    5.82   13.58   13.10   19.27   15.88   20.82
1999 167    6.33   13.56   13.10   19.16   15.49   20.69
1999 168    6.42   13.80   13.27   18.80   15.27   19.96
1999 169    6.86   14.17   13.45   18.83   15.31   19.70
1999 170    7.52   15.11   14.14   18.76   15.92   20.15
1999 171    8.20   16.08   15.60   19.27   18.18   20.14
1999 172    8.73   16.31   15.94   19.66   19.11   20.34
1999 173    8.80   16.72   16.40   19.89   19.04   20.66
1999 174    8.87   17.22   16.82   20.50   19.90   21.14
1999 175    8.97   17.90   17.52   21.22   20.11   22.07
1999 176    9.45   18.56   18.01   21.91   20.42   23.04
1999 177    9.71   18.62   18.13   21.15   20.53   23.26
1999 178    9.57   18.57   17.94   21.48   20.72   22.97
1999 179    9.44   18.55   17.59   21.73   21.05   22.88
1999 180    9.36   17.75   16.93   21.78   20.30   22.86
1999 181    9.77   17.37   16.52   21.74   19.23   22.65
1999 182   10.02   17.39   16.30   21.50   19.06   22.32
1999 183   10.27   17.50   16.36   21.70   19.18   22.40
1999 184   10.40   18.44   17.09   22.34   19.85   23.23
1999 185   10.35   19.08   17.69   23.19   20.78   23.79
1999 186   10.15   19.28   17.78   23.98   21.50   24.73
1999 187    9.89   18.71   17.26   23.45   21.01   24.63
1999 188   10.00   18.83   17.22   23.05   20.01   24.25
1999 189   10.16   18.57   17.12   23.13   19.58   24.15
1999 190   10.11   18.22   16.74   22.78   19.27   23.78
1999 191   10.19   18.09   16.42   22.42   18.93   23.38
1999 192   11.03   18.43   16.87   22.50   18.74   22.99
1999 193   11.46   18.94   17.36   22.47   19.32   22.93
1999 194   12.08   19.17   17.80   22.38   19.70   23.11
1999 195   12.80   19.07   18.22   23.05   20.93   23.71
1999 196   13.07   19.19   18.70   23.72   21.19   24.23
1999 197   13.34   19.30   18.72   23.70   20.93   24.14
1999 198   13.52   19.80   19.31   24.02   21.91   24.42
1999 199   13.71   20.11   19.81   24.24   22.46   24.45
1999 200   14.53   20.51   20.13   24.49   22.73   24.67
1999 201   15.32   20.66   20.11   24.47   22.43   24.97
1999 202   16.24   21.06   20.72   24.70   22.54   25.34
1999 203   16.99   21.70   21.24   24.96   23.17   25.81
1999 204   16.87   22.30   21.50   25.08   23.37   25.50
1999 205   16.55   22.01   21.25   25.54   23.58   25.73
1999 206   16.56   22.18   21.54   25.02   23.25   25.57
1999 207   16.53   22.76   21.17   24.79   23.26   25.30
1999 208   16.46   22.81   21.48   24.99   23.39   25.49
1999 209   16.71   22.93   21.60   25.30   23.64   26.50
1999 210   17.45   23.66   21.50   25.35   23.60   26.21
1999 211   17.64   23.97   22.05   25.67   23.74   26.57
1999 212   17.41   23.98   22.17   26.18   23.82   27.27
1999 213   17.09   23.64   21.76   26.01   23.70   26.73
1999 214   17.16   23.38   21.26   25.73   23.73   26.13
1999 215   17.20   23.05   21.15   25.57   23.44   25.69
1999 216   17.47   22.88   20.89   25.57   23.30   25.55
1999 217   17.04   22.38   20.88   25.31   23.11   25.09
1999 218   17.04   22.20   20.79   24.73   22.54   24.28
1999 219   17.02   21.88   20.21   24.45   22.10   23.55
1999 220   16.15   21.35   19.94   24.07   21.77   23.26
1999 221   16.36   20.82   19.48   23.95   21.84   22.55
1999 222   16.49   20.88   19.49   23.53   21.58   22.08
1999 223   16.60   20.98   19.72   23.29   21.54   22.35
1999 224   16.35   20.95   19.87   23.54   21.87   22.91
1999 225   15.98   20.42   19.91   23.39   22.01   22.84
1999 226   15.76   20.06   19.74   23.08   21.59   22.76
1999 227   16.08   20.24   19.52   22.79   21.37   21.99
1999 228   15.81   20.42   19.67   22.98   21.57   22.08
1999 229   15.51   20.19   19.52   23.38   21.52   22.44
1999 230   15.77   20.23   19.54   23.20   21.51   22.69
1999 231   16.11   20.47   19.75   23.09   21.61   22.60
1999 232   16.56   20.32   19.85   23.00   21.67   22.46
1999 233   17.13   20.53   19.89   22.85   21.75   21.80
1999 234   17.37   20.72   20.30   22.79   21.91   21.67
1999 235   17.76   20.93   20.50   22.77   21.71   22.09
1999 236   18.10   21.17   20.71   22.78   22.06   22.03
1999 237   18.50   21.22   20.82   22.77   22.03   21.96
1999 238   18.95   21.59   21.20   22.73   22.11   22.09
1999 239   18.98   21.43   21.35   22.87   22.25   22.55
1999 240   18.24   22.04   21.59   23.28   22.37   22.63
1999 241   17.32   21.45   20.59   22.77   21.69   22.36
1999 242   17.06   20.69   20.00   22.28   21.29   21.15
1999 243   17.34   20.62   19.78   21.83   20.97   20.94
1999 244   17.68   20.82   19.79   21.71   21.00   21.07
1999 245   18.16   21.04   20.00   21.99   21.59   21.44
1999 246   18.46   21.44   20.21   22.06   21.77   21.55
1999 247   18.51   21.81   20.51   22.77   22.06   22.11
1999 248   18.07   22.22   21.53   22.83   22.10   22.68
1999 249   17.53   21.68   21.24   22.89   22.15   22.88
1999 250   17.54   20.98   20.47   22.87   22.09   22.51
1999 251   17.41   21.09   20.49   22.89   22.02   22.06
1999 252   16.87   20.70   20.50   22.82   21.80   22.33
1999 253   16.42   20.14   20.06   22.17   21.54   21.62
1999 254   16.03   19.77   19.59   21.88   21.39   20.90
1999 255   15.77   19.76   19.36   21.90   20.91   20.96
1999 256   15.53   19.70   19.32   21.89   20.92   20.78
1999 257   15.11   19.20   19.06   21.54   20.80   20.57
1999 258   14.72   18.88   18.79   21.33   20.51   20.12
1999 259   14.47   18.54   18.41   21.01   20.27   19.61
1999 260   14.67   18.39   18.30   20.63   19.98   18.89
1999 261   14.52   18.46   18.26   20.43   19.65   19.24
1999 262   14.31   18.37   18.15   20.43   19.86   19.01
1999 263   14.06   18.07   18.02   20.38   19.57   19.13
1999 264   13.86   17.83   17.79   19.98   19.10   18.69
1999 265   13.74   17.96   17.73   19.57   18.79   17.88
1999 266   13.74   17.59   17.29   19.91   18.51   17.75
1999 267   13.77   17.29   17.13   18.98   18.23   17.75
1999 268   13.81   17.36   17.15   18.99   18.39   17.52
1999 269   13.63   17.35   16.96   18.68   18.09   17.34
1999 270   13.51   17.08   16.93   19.57   18.36   17.40
1999 271   13.23   16.76   16.75   19.82   19.12   17.43
1999 272   13.16   16.45   16.45   19.56   18.55   17.49
1999 273   13.01   16.18   16.14   18.90   17.61   17.37
1999 274   12.47   15.97   15.82   18.07   16.61   16.58
1999 275   11.94   15.65   15.36   17.78   16.22   16.06
1999 276   11.46   15.24   14.96   17.55   15.98   15.35
1999 277   11.22   14.94   14.64   17.30   15.82   14.74
1999 278   11.02   14.91   14.34   17.05   15.67   14.40
1999 279   10.85   14.75   13.95   16.50   15.34   14.05
1999 280   10.55   14.38   13.57   16.51   15.16   13.56
1999 281   10.47   14.22   13.36   16.16   14.70   13.87
1999 282   10.54   14.21   13.30   16.17   14.57   14.17
1999 283   10.56   14.54   13.62   16.18   14.59   14.46
1999 284   10.47   14.73   13.66   16.60   14.74   14.59
1999 285   10.29   14.44   13.29   16.03   14.21   14.07
1999 286   10.10   14.03   13.07   15.92   14.06   13.71
1999 287    9.81   13.56   12.84   15.75   13.86   13.41
1999 288    9.63   13.30   12.71   16.08   13.98   13.54
1999 289    9.43   13.25   12.49   15.51   13.81   13.19
1999 290    9.26   13.05   12.26   15.33   13.84   12.97
1999 291    9.08   12.91   12.09   15.13   13.61   12.76
1999 292    8.92   12.80   11.89   15.07   13.30   12.60
1999 293    8.74   12.62   11.72   14.97   13.24   12.52
1999 294    8.58   12.39   11.47   14.70   12.93   12.02
1999 295    8.41   12.09   11.21   14.29   12.69   11.59
1999 296    8.14   11.76   10.91   13.92   12.51   11.21
1999 297    7.98   11.45   10.65   13.55   12.37   10.82
1999 298    7.77   10.84   10.44   13.30   12.25   10.35
1999 299    7.70   10.65   10.39   13.13   11.91    9.83
1999 300    7.68   10.70   10.42   12.86   11.66    9.71
1999 301    7.58   10.54    9.99   12.83   11.23   10.27
1999 302    7.60   10.55   10.12   13.08   11.20   10.49
1999 303    7.56   10.63   10.34   13.23   11.73   10.68
1999 304    7.56   10.74   10.50   13.03   11.63   10.58
1999 305    7.83   10.94   10.46   12.61   11.43   10.27
1999 306    7.44   10.50   10.20   12.29   11.31    9.56
1999 307    7.05   10.07    9.87   11.94   10.81    8.98
1999 308    6.77    9.62    9.59   11.70   10.25    8.46
1999 309    6.90    9.83    9.21   11.44    9.74    8.40
1999 310    6.69   10.08    8.95   11.41    9.22    8.36
1999 311    6.60    9.87    8.81   11.19    9.06    8.43
1999 312    6.51    9.69    8.69   11.18    8.85    8.54
1999 313    6.63    9.77    8.63   11.21    8.83    8.64
1999 314    6.68    9.66    8.56   11.18    8.82    8.70
1999 315    6.66    9.55    8.48   11.17    8.80    8.87
1999 316    6.55    9.49    8.43   11.11    8.87    8.94
1999 317    6.45    9.49    8.39   11.08    8.76    9.11
1999 318    6.39    9.57    8.31   10.94    8.64    8.86
1999 319    6.29    9.62    8.19   10.62    8.52    8.54
1999 320    6.23    9.39    8.04   10.41    8.39    8.19
1999 321    6.18    9.32    7.92   10.10    8.20    7.55
1999 322    6.14    9.04    7.84    9.83    8.19    7.24
1999 323    6.08    8.98    7.79    9.55    8.14    7.11
1999 324    6.01    8.88    7.76    9.50    8.09    7.27
1999 325    5.96    8.80    7.76    9.46    8.06    7.67
1999 326    5.93    8.73    7.76    9.63    8.14    7.93
1999 327    5.89    8.77    7.72    9.63    8.16    8.08
1999 328    5.88    8.81    7.65    9.59    8.11    8.13
1999 329    5.86    8.83    7.54    9.49    7.97    7.90
1999 330    5.78    8.58    7.42    9.40    7.85    7.76
1999 331    5.69    8.54    7.32    9.36    7.76    7.59
1999 332    5.55    8.54    7.24    9.11    7.63    7.10
1999 333    5.46    8.25    7.14    8.89    7.49    6.86
1999 334    5.39    8.10    7.06    8.48    7.38    6.40
1999 335    5.34    7.89    7.00    8.14    7.56    6.18
1999 336    5.28    7.81    6.95    8.07    7.36    6.07
1999 337    5.25    7.72    6.88    8.03    7.36    5.94
1999 338    5.20    7.66    6.82    7.98    7.38    5.82
1999 339    5.15    7.58    6.77    7.95    7.41    5.74
1999 340    5.10    7.49    6.71    7.90    7.45    5.66
1999 341    5.06    7.41    6.66    7.86    7.49    5.41
1999 342    5.03    7.27    6.60    7.98    7.53    5.27
1999 343    5.01    7.17    6.49    7.78    7.53    5.52
1999 344    5.01    7.12    6.39    7.65    7.36    5.42
1999 345    4.92    7.05    6.29    7.52    7.18    5.17
1999 346    4.94    7.02    6.19    7.42    7.02    5.13
1999 347    4.98    7.01    6.13    7.27    6.84    5.04
1999 348    4.98    7.01    6.08    7.11    6.70    5.10
1999 349    4.91    6.92    5.97    6.94    6.61    4.87
1999 350    4.73    6.72    5.83    6.73    6.49    4.37
1999 351    4.58    6.51    5.72    6.53    6.37    3.89
1999 352    4.04    6.34    4.67    6.33    6.24    3.44
1999 353    3.97    6.19    4.57    6.31    6.18    3.10
1999 354    3.89    6.01    4.51    6.12    6.07    2.91
1999 355    3.78    5.85    4.40    5.88    5.93    2.82
1999 356    3.68    5.67    4.25    5.44    5.76    2.75
1999 357    3.61    5.53    4.07    5.11    5.60    2.56
1999 358    3.88    5.36    4.50    4.80    5.44    2.32
1999 359    3.80    5.27    4.37    4.38    4.72    0.20
1999 360    3.75    5.12    4.24    4.13    4.64    0.20
1999 361    3.68    5.01    4.13    3.89    4.57    0.20
1999 362    3.60    4.92    4.05    3.67    4.49    0.20
1999 363    3.36    4.79    3.72    3.40    4.45    0.20
1999 364    3.22    4.71    3.57    3.05    4.49    0.20
1999 365    3.20    4.69    3.46    2.99    4.56    0.20
